File Name,School Name,City,Country,Address,Course Name,Lessons Per Week,Description,Requirements,Duration,Price,Currency,Accommodations,Additional Fees,Terms
EC-Price-List-2025.pdf,EC English Language Centres,Brighton,GB,"Brighton, UK",General English 20,20,Language course with 20 lessons per week.,None specified,1-11 weeks,£385,GBP,"Type: Homestay, Price/week: £230, Description: Twin room, half board, Supplements: High Season Supplement: £25; High Season: £25/week | Type: Student Residences, Price/week: £370, Description: Single room, ensuite bathroom, self-catering",registration: £60; visa_fee: £75; Registration Fee: £60; Accommodation Placement Fee: £40; Visa Document Courier Fee: £75,"cancellation: No refund for cancellations less than 7 days prior to arrival; refund_policy: Specific policies apply for accommodation and course fees as outlined.; cancellation_with_notice: 14 days' minimum response for refunds; cancellation_policy: Cancellation only with a proper notice period.; payment_terms: ; Registration and Placement terms: Subjected changes based on direct submittals. Search details for 2025.; terms: Cancellation requests and changes must be notified 14 days in advance.; other_outlined_terms: Please check additional requirements and policies associated with the specific course and accommodation options listed in the full brochure.; fees: Additional details available upon request; attendance: Students must maintain an attendance level of a minimum of 80%.; force_majeure: EC shall not be responsible for any failure to comply with any of its obligations if the failure is occasioned by any cause beyond EC's reasonable control.; insurance: Student insurance options are available for certain locations; payments: Payments must be made by bank transfer or card and must be received in full 3 working days prior to the course start date.; changes_to_enrollment: EC reserves the right to charge an administration fee of 50EUR/CAD each time the course is changed.; level_of_english: If a student does not have the minimum level of English required to follow a specific course, EC reserves the right to move the student to an appropriate course.; live_class_information: Courses run from Monday to Friday and are scheduled in chosen time zones.; public_holidays: Public holidays of: 01 January, 18 March, 24 April, 25 & 26 December.; photography_recording: Students agree that photographs, videos, artwork or other works, as well as recorded or written testimonials, may be used, stored or transferred internationally by EC, or by a third party agent, for promotional purposes.; online_behavior: Students should not record any part of the main lesson without their teacher's permission.; data_protection: Any information provided to EC may be held on computer and shall be used in accordance with its data protection registration.; liability: EC and its staff and representatives will not be liable for loss, damage or injury to persons or property however caused.; valid_prices: Prices are valid for start dates from 01 January 2025.; updates_to_terms: All Terms and Conditions are subject to change."
EC-Price-List-2025.pdf,EC English Language Centres,Brighton,GB,"Brighton, UK",General English 20,20,Language course with 20 lessons per week.,None specified,12-23 weeks,£235,GBP,"Type: Homestay, Price/week: £230, Description: Twin room, half board, Supplements: High Season Supplement: £25; High Season: £25/week | Type: Student Residences, Price/week: £370, Description: Single room, ensuite bathroom, self-catering",registration: £60; visa_fee: £75; Registration Fee: £60; Accommodation Placement Fee: £40; Visa Document Courier Fee: £75,"cancellation: No refund for cancellations less than 7 days prior to arrival; refund_policy: Specific policies apply for accommodation and course fees as outlined.; cancellation_with_notice: 14 days' minimum response for refunds; cancellation_policy: Cancellation only with a proper notice period.; payment_terms: ; Registration and Placement terms: Subjected changes based on direct submittals. Search details for 2025.; terms: Cancellation requests and changes must be notified 14 days in advance.; other_outlined_terms: Please check additional requirements and policies associated with the specific course and accommodation options listed in the full brochure.; fees: Additional details available upon request; attendance: Students must maintain an attendance level of a minimum of 80%.; force_majeure: EC shall not be responsible for any failure to comply with any of its obligations if the failure is occasioned by any cause beyond EC's reasonable control.; insurance: Student insurance options are available for certain locations; payments: Payments must be made by bank transfer or card and must be received in full 3 working days prior to the course start date.; changes_to_enrollment: EC reserves the right to charge an administration fee of 50EUR/CAD each time the course is changed.; level_of_english: If a student does not have the minimum level of English required to follow a specific course, EC reserves the right to move the student to an appropriate course.; live_class_information: Courses run from Monday to Friday and are scheduled in chosen time zones.; public_holidays: Public holidays of: 01 January, 18 March, 24 April, 25 & 26 December.; photography_recording: Students agree that photographs, videos, artwork or other works, as well as recorded or written testimonials, may be used, stored or transferred internationally by EC, or by a third party agent, for promotional purposes.; online_behavior: Students should not record any part of the main lesson without their teacher's permission.; data_protection: Any information provided to EC may be held on computer and shall be used in accordance with its data protection registration.; liability: EC and its staff and representatives will not be liable for loss, damage or injury to persons or property however caused.; valid_prices: Prices are valid for start dates from 01 January 2025.; updates_to_terms: All Terms and Conditions are subject to change."
EC-Price-List-2025.pdf,EC English Language Centres,Brighton,GB,"Brighton, UK",General English 20,20,Language course with 20 lessons per week.,None specified,Academic Year,£220,GBP,"Type: Homestay, Price/week: £230, Description: Twin room, half board, Supplements: High Season Supplement: £25; High Season: £25/week | Type: Student Residences, Price/week: £370, Description: Single room, ensuite bathroom, self-catering",registration: £60; visa_fee: £75; Registration Fee: £60; Accommodation Placement Fee: £40; Visa Document Courier Fee: £75,"cancellation: No refund for cancellations less than 7 days prior to arrival; refund_policy: Specific policies apply for accommodation and course fees as outlined.; cancellation_with_notice: 14 days' minimum response for refunds; cancellation_policy: Cancellation only with a proper notice period.; payment_terms: ; Registration and Placement terms: Subjected changes based on direct submittals. Search details for 2025.; terms: Cancellation requests and changes must be notified 14 days in advance.; other_outlined_terms: Please check additional requirements and policies associated with the specific course and accommodation options listed in the full brochure.; fees: Additional details available upon request; attendance: Students must maintain an attendance level of a minimum of 80%.; force_majeure: EC shall not be responsible for any failure to comply with any of its obligations if the failure is occasioned by any cause beyond EC's reasonable control.; insurance: Student insurance options are available for certain locations; payments: Payments must be made by bank transfer or card and must be received in full 3 working days prior to the course start date.; changes_to_enrollment: EC reserves the right to charge an administration fee of 50EUR/CAD each time the course is changed.; level_of_english: If a student does not have the minimum level of English required to follow a specific course, EC reserves the right to move the student to an appropriate course.; live_class_information: Courses run from Monday to Friday and are scheduled in chosen time zones.; public_holidays: Public holidays of: 01 January, 18 March, 24 April, 25 & 26 December.; photography_recording: Students agree that photographs, videos, artwork or other works, as well as recorded or written testimonials, may be used, stored or transferred internationally by EC, or by a third party agent, for promotional purposes.; online_behavior: Students should not record any part of the main lesson without their teacher's permission.; data_protection: Any information provided to EC may be held on computer and shall be used in accordance with its data protection registration.; liability: EC and its staff and representatives will not be liable for loss, damage or injury to persons or property however caused.; valid_prices: Prices are valid for start dates from 01 January 2025.; updates_to_terms: All Terms and Conditions are subject to change."
EC-Price-List-2025.pdf,EC English Language Centres,Brighton,GB,"Brighton, UK",General English 30,30,30 Lessons per week - Morning or Afternoon,,1-11 weeks,£460,GBP,"Type: Homestay, Price/week: £230, Description: Twin room, half board, Supplements: High Season Supplement: £25; High Season: £25/week | Type: Student Residences, Price/week: £370, Description: Single room, ensuite bathroom, self-catering",registration: £60; visa_fee: £75; Registration Fee: £60; Accommodation Placement Fee: £40; Visa Document Courier Fee: £75,"cancellation: No refund for cancellations less than 7 days prior to arrival; refund_policy: Specific policies apply for accommodation and course fees as outlined.; cancellation_with_notice: 14 days' minimum response for refunds; cancellation_policy: Cancellation only with a proper notice period.; payment_terms: ; Registration and Placement terms: Subjected changes based on direct submittals. Search details for 2025.; terms: Cancellation requests and changes must be notified 14 days in advance.; other_outlined_terms: Please check additional requirements and policies associated with the specific course and accommodation options listed in the full brochure.; fees: Additional details available upon request; attendance: Students must maintain an attendance level of a minimum of 80%.; force_majeure: EC shall not be responsible for any failure to comply with any of its obligations if the failure is occasioned by any cause beyond EC's reasonable control.; insurance: Student insurance options are available for certain locations; payments: Payments must be made by bank transfer or card and must be received in full 3 working days prior to the course start date.; changes_to_enrollment: EC reserves the right to charge an administration fee of 50EUR/CAD each time the course is changed.; level_of_english: If a student does not have the minimum level of English required to follow a specific course, EC reserves the right to move the student to an appropriate course.; live_class_information: Courses run from Monday to Friday and are scheduled in chosen time zones.; public_holidays: Public holidays of: 01 January, 18 March, 24 April, 25 & 26 December.; photography_recording: Students agree that photographs, videos, artwork or other works, as well as recorded or written testimonials, may be used, stored or transferred internationally by EC, or by a third party agent, for promotional purposes.; online_behavior: Students should not record any part of the main lesson without their teacher's permission.; data_protection: Any information provided to EC may be held on computer and shall be used in accordance with its data protection registration.; liability: EC and its staff and representatives will not be liable for loss, damage or injury to persons or property however caused.; valid_prices: Prices are valid for start dates from 01 January 2025.; updates_to_terms: All Terms and Conditions are subject to change."
EC-Price-List-2025.pdf,EC English Language Centres,Brighton,GB,"Brighton, UK",General English 30,30,30 Lessons per week - Morning or Afternoon,,12-23 weeks,£385,GBP,"Type: Homestay, Price/week: £230, Description: Twin room, half board, Supplements: High Season Supplement: £25; High Season: £25/week | Type: Student Residences, Price/week: £370, Description: Single room, ensuite bathroom, self-catering",registration: £60; visa_fee: £75; Registration Fee: £60; Accommodation Placement Fee: £40; Visa Document Courier Fee: £75,"cancellation: No refund for cancellations less than 7 days prior to arrival; refund_policy: Specific policies apply for accommodation and course fees as outlined.; cancellation_with_notice: 14 days' minimum response for refunds; cancellation_policy: Cancellation only with a proper notice period.; payment_terms: ; Registration and Placement terms: Subjected changes based on direct submittals. Search details for 2025.; terms: Cancellation requests and changes must be notified 14 days in advance.; other_outlined_terms: Please check additional requirements and policies associated with the specific course and accommodation options listed in the full brochure.; fees: Additional details available upon request; attendance: Students must maintain an attendance level of a minimum of 80%.; force_majeure: EC shall not be responsible for any failure to comply with any of its obligations if the failure is occasioned by any cause beyond EC's reasonable control.; insurance: Student insurance options are available for certain locations; payments: Payments must be made by bank transfer or card and must be received in full 3 working days prior to the course start date.; changes_to_enrollment: EC reserves the right to charge an administration fee of 50EUR/CAD each time the course is changed.; level_of_english: If a student does not have the minimum level of English required to follow a specific course, EC reserves the right to move the student to an appropriate course.; live_class_information: Courses run from Monday to Friday and are scheduled in chosen time zones.; public_holidays: Public holidays of: 01 January, 18 March, 24 April, 25 & 26 December.; photography_recording: Students agree that photographs, videos, artwork or other works, as well as recorded or written testimonials, may be used, stored or transferred internationally by EC, or by a third party agent, for promotional purposes.; online_behavior: Students should not record any part of the main lesson without their teacher's permission.; data_protection: Any information provided to EC may be held on computer and shall be used in accordance with its data protection registration.; liability: EC and its staff and representatives will not be liable for loss, damage or injury to persons or property however caused.; valid_prices: Prices are valid for start dates from 01 January 2025.; updates_to_terms: All Terms and Conditions are subject to change."
EC-Price-List-2025.pdf,EC English Language Centres,Brighton,GB,"Brighton, UK",General English 30,30,30 Lessons per week - Morning or Afternoon,,Academic Year,£340,GBP,"Type: Homestay, Price/week: £230, Description: Twin room, half board, Supplements: High Season Supplement: £25; High Season: £25/week | Type: Student Residences, Price/week: £370, Description: Single room, ensuite bathroom, self-catering",registration: £60; visa_fee: £75; Registration Fee: £60; Accommodation Placement Fee: £40; Visa Document Courier Fee: £75,"cancellation: No refund for cancellations less than 7 days prior to arrival; refund_policy: Specific policies apply for accommodation and course fees as outlined.; cancellation_with_notice: 14 days' minimum response for refunds; cancellation_policy: Cancellation only with a proper notice period.; payment_terms: ; Registration and Placement terms: Subjected changes based on direct submittals. Search details for 2025.; terms: Cancellation requests and changes must be notified 14 days in advance.; other_outlined_terms: Please check additional requirements and policies associated with the specific course and accommodation options listed in the full brochure.; fees: Additional details available upon request; attendance: Students must maintain an attendance level of a minimum of 80%.; force_majeure: EC shall not be responsible for any failure to comply with any of its obligations if the failure is occasioned by any cause beyond EC's reasonable control.; insurance: Student insurance options are available for certain locations; payments: Payments must be made by bank transfer or card and must be received in full 3 working days prior to the course start date.; changes_to_enrollment: EC reserves the right to charge an administration fee of 50EUR/CAD each time the course is changed.; level_of_english: If a student does not have the minimum level of English required to follow a specific course, EC reserves the right to move the student to an appropriate course.; live_class_information: Courses run from Monday to Friday and are scheduled in chosen time zones.; public_holidays: Public holidays of: 01 January, 18 March, 24 April, 25 & 26 December.; photography_recording: Students agree that photographs, videos, artwork or other works, as well as recorded or written testimonials, may be used, stored or transferred internationally by EC, or by a third party agent, for promotional purposes.; online_behavior: Students should not record any part of the main lesson without their teacher's permission.; data_protection: Any information provided to EC may be held on computer and shall be used in accordance with its data protection registration.; liability: EC and its staff and representatives will not be liable for loss, damage or injury to persons or property however caused.; valid_prices: Prices are valid for start dates from 01 January 2025.; updates_to_terms: All Terms and Conditions are subject to change."
EC-Price-List-2025.pdf,EC English Language Centres,Brighton,GB,"Brighton, UK",English for Work 30,30,Professional English course featuring 30 lessons per week.,Intermediate B1 English Level,1-4 weeks,£460,GBP,"Type: Homestay, Price/week: £230, Description: Twin room, half board, Supplements: High Season Supplement: £25; High Season: £25/week | Type: Student Residences, Price/week: £370, Description: Single room, ensuite bathroom, self-catering",registration: £60; visa_fee: £75; Registration Fee: £60; Accommodation Placement Fee: £40; Visa Document Courier Fee: £75,"cancellation: No refund for cancellations less than 7 days prior to arrival; refund_policy: Specific policies apply for accommodation and course fees as outlined.; cancellation_with_notice: 14 days' minimum response for refunds; cancellation_policy: Cancellation only with a proper notice period.; payment_terms: ; Registration and Placement terms: Subjected changes based on direct submittals. Search details for 2025.; terms: Cancellation requests and changes must be notified 14 days in advance.; other_outlined_terms: Please check additional requirements and policies associated with the specific course and accommodation options listed in the full brochure.; fees: Additional details available upon request; attendance: Students must maintain an attendance level of a minimum of 80%.; force_majeure: EC shall not be responsible for any failure to comply with any of its obligations if the failure is occasioned by any cause beyond EC's reasonable control.; insurance: Student insurance options are available for certain locations; payments: Payments must be made by bank transfer or card and must be received in full 3 working days prior to the course start date.; changes_to_enrollment: EC reserves the right to charge an administration fee of 50EUR/CAD each time the course is changed.; level_of_english: If a student does not have the minimum level of English required to follow a specific course, EC reserves the right to move the student to an appropriate course.; live_class_information: Courses run from Monday to Friday and are scheduled in chosen time zones.; public_holidays: Public holidays of: 01 January, 18 March, 24 April, 25 & 26 December.; photography_recording: Students agree that photographs, videos, artwork or other works, as well as recorded or written testimonials, may be used, stored or transferred internationally by EC, or by a third party agent, for promotional purposes.; online_behavior: Students should not record any part of the main lesson without their teacher's permission.; data_protection: Any information provided to EC may be held on computer and shall be used in accordance with its data protection registration.; liability: EC and its staff and representatives will not be liable for loss, damage or injury to persons or property however caused.; valid_prices: Prices are valid for start dates from 01 January 2025.; updates_to_terms: All Terms and Conditions are subject to change."
EC-Price-List-2025.pdf,EC English Language Centres,Brighton,GB,"Brighton, UK",English for Work 30,30,Professional English course featuring 30 lessons per week.,Intermediate B1 English Level,1-11 weeks,£480,GBP,"Type: Homestay, Price/week: £230, Description: Twin room, half board, Supplements: High Season Supplement: £25; High Season: £25/week | Type: Student Residences, Price/week: £370, Description: Single room, ensuite bathroom, self-catering",registration: £60; visa_fee: £75; Registration Fee: £60; Accommodation Placement Fee: £40; Visa Document Courier Fee: £75,"cancellation: No refund for cancellations less than 7 days prior to arrival; refund_policy: Specific policies apply for accommodation and course fees as outlined.; cancellation_with_notice: 14 days' minimum response for refunds; cancellation_policy: Cancellation only with a proper notice period.; payment_terms: ; Registration and Placement terms: Subjected changes based on direct submittals. Search details for 2025.; terms: Cancellation requests and changes must be notified 14 days in advance.; other_outlined_terms: Please check additional requirements and policies associated with the specific course and accommodation options listed in the full brochure.; fees: Additional details available upon request; attendance: Students must maintain an attendance level of a minimum of 80%.; force_majeure: EC shall not be responsible for any failure to comply with any of its obligations if the failure is occasioned by any cause beyond EC's reasonable control.; insurance: Student insurance options are available for certain locations; payments: Payments must be made by bank transfer or card and must be received in full 3 working days prior to the course start date.; changes_to_enrollment: EC reserves the right to charge an administration fee of 50EUR/CAD each time the course is changed.; level_of_english: If a student does not have the minimum level of English required to follow a specific course, EC reserves the right to move the student to an appropriate course.; live_class_information: Courses run from Monday to Friday and are scheduled in chosen time zones.; public_holidays: Public holidays of: 01 January, 18 March, 24 April, 25 & 26 December.; photography_recording: Students agree that photographs, videos, artwork or other works, as well as recorded or written testimonials, may be used, stored or transferred internationally by EC, or by a third party agent, for promotional purposes.; online_behavior: Students should not record any part of the main lesson without their teacher's permission.; data_protection: Any information provided to EC may be held on computer and shall be used in accordance with its data protection registration.; liability: EC and its staff and representatives will not be liable for loss, damage or injury to persons or property however caused.; valid_prices: Prices are valid for start dates from 01 January 2025.; updates_to_terms: All Terms and Conditions are subject to change."
EC-Price-List-2025.pdf,EC English Language Centres,Bristol,GB,Not Available,General English 20,20,General course for learners of English.,,1-11 weeks,£265,GBP,"Type: Homestay Twin Room, Price/week: £220 (£245 in High Season), Description: Half board accommodation. | Type: Homestay Single Room (Self-Catering), Price/week: £205 (£230 in High Season), Description: Private room, self-catered. | Type: Homestay Single Room (Bed & Breakfast), Price/week: £220 (£245 in High Season), Description: Private room, breakfast included. | Type: Student Residence IQ Bristol, Price/week: £435 (£455 in High Season), Description: Self-catering single room. | Type: Student Residence Joint Living, Price/week: £320 (£355 in High Season), Description: Self-catering single room. | Type: Summer Residence, Price/week: £305 in High Season, Description: Single room, private bathroom.",,"cancellation: No refund for cancellations less than 7 days prior to arrival; refund_policy: Specific policies apply for accommodation and course fees as outlined.; cancellation_with_notice: 14 days' minimum response for refunds; cancellation_policy: Cancellation only with a proper notice period.; payment_terms: ; Registration and Placement terms: Subjected changes based on direct submittals. Search details for 2025.; terms: Cancellation requests and changes must be notified 14 days in advance.; other_outlined_terms: Please check additional requirements and policies associated with the specific course and accommodation options listed in the full brochure.; fees: Additional details available upon request; attendance: Students must maintain an attendance level of a minimum of 80%.; force_majeure: EC shall not be responsible for any failure to comply with any of its obligations if the failure is occasioned by any cause beyond EC's reasonable control.; insurance: Student insurance options are available for certain locations; payments: Payments must be made by bank transfer or card and must be received in full 3 working days prior to the course start date.; changes_to_enrollment: EC reserves the right to charge an administration fee of 50EUR/CAD each time the course is changed.; level_of_english: If a student does not have the minimum level of English required to follow a specific course, EC reserves the right to move the student to an appropriate course.; live_class_information: Courses run from Monday to Friday and are scheduled in chosen time zones.; public_holidays: Public holidays of: 01 January, 18 March, 24 April, 25 & 26 December.; photography_recording: Students agree that photographs, videos, artwork or other works, as well as recorded or written testimonials, may be used, stored or transferred internationally by EC, or by a third party agent, for promotional purposes.; online_behavior: Students should not record any part of the main lesson without their teacher's permission.; data_protection: Any information provided to EC may be held on computer and shall be used in accordance with its data protection registration.; liability: EC and its staff and representatives will not be liable for loss, damage or injury to persons or property however caused.; valid_prices: Prices are valid for start dates from 01 January 2025.; updates_to_terms: All Terms and Conditions are subject to change."
EC-Price-List-2025.pdf,EC English Language Centres,Bristol,GB,Not Available,General English 20,20,General course for learners of English.,,12-23 weeks,£230,GBP,"Type: Homestay Twin Room, Price/week: £220 (£245 in High Season), Description: Half board accommodation. | Type: Homestay Single Room (Self-Catering), Price/week: £205 (£230 in High Season), Description: Private room, self-catered. | Type: Homestay Single Room (Bed & Breakfast), Price/week: £220 (£245 in High Season), Description: Private room, breakfast included. | Type: Student Residence IQ Bristol, Price/week: £435 (£455 in High Season), Description: Self-catering single room. | Type: Student Residence Joint Living, Price/week: £320 (£355 in High Season), Description: Self-catering single room. | Type: Summer Residence, Price/week: £305 in High Season, Description: Single room, private bathroom.",,"cancellation: No refund for cancellations less than 7 days prior to arrival; refund_policy: Specific policies apply for accommodation and course fees as outlined.; cancellation_with_notice: 14 days' minimum response for refunds; cancellation_policy: Cancellation only with a proper notice period.; payment_terms: ; Registration and Placement terms: Subjected changes based on direct submittals. Search details for 2025.; terms: Cancellation requests and changes must be notified 14 days in advance.; other_outlined_terms: Please check additional requirements and policies associated with the specific course and accommodation options listed in the full brochure.; fees: Additional details available upon request; attendance: Students must maintain an attendance level of a minimum of 80%.; force_majeure: EC shall not be responsible for any failure to comply with any of its obligations if the failure is occasioned by any cause beyond EC's reasonable control.; insurance: Student insurance options are available for certain locations; payments: Payments must be made by bank transfer or card and must be received in full 3 working days prior to the course start date.; changes_to_enrollment: EC reserves the right to charge an administration fee of 50EUR/CAD each time the course is changed.; level_of_english: If a student does not have the minimum level of English required to follow a specific course, EC reserves the right to move the student to an appropriate course.; live_class_information: Courses run from Monday to Friday and are scheduled in chosen time zones.; public_holidays: Public holidays of: 01 January, 18 March, 24 April, 25 & 26 December.; photography_recording: Students agree that photographs, videos, artwork or other works, as well as recorded or written testimonials, may be used, stored or transferred internationally by EC, or by a third party agent, for promotional purposes.; online_behavior: Students should not record any part of the main lesson without their teacher's permission.; data_protection: Any information provided to EC may be held on computer and shall be used in accordance with its data protection registration.; liability: EC and its staff and representatives will not be liable for loss, damage or injury to persons or property however caused.; valid_prices: Prices are valid for start dates from 01 January 2025.; updates_to_terms: All Terms and Conditions are subject to change."
EC-Price-List-2025.pdf,EC English Language Centres,Bristol,GB,Not Available,General English 20,20,General course for learners of English.,,Academic year (24+ weeks),£205,GBP,"Type: Homestay Twin Room, Price/week: £220 (£245 in High Season), Description: Half board accommodation. | Type: Homestay Single Room (Self-Catering), Price/week: £205 (£230 in High Season), Description: Private room, self-catered. | Type: Homestay Single Room (Bed & Breakfast), Price/week: £220 (£245 in High Season), Description: Private room, breakfast included. | Type: Student Residence IQ Bristol, Price/week: £435 (£455 in High Season), Description: Self-catering single room. | Type: Student Residence Joint Living, Price/week: £320 (£355 in High Season), Description: Self-catering single room. | Type: Summer Residence, Price/week: £305 in High Season, Description: Single room, private bathroom.",,"cancellation: No refund for cancellations less than 7 days prior to arrival; refund_policy: Specific policies apply for accommodation and course fees as outlined.; cancellation_with_notice: 14 days' minimum response for refunds; cancellation_policy: Cancellation only with a proper notice period.; payment_terms: ; Registration and Placement terms: Subjected changes based on direct submittals. Search details for 2025.; terms: Cancellation requests and changes must be notified 14 days in advance.; other_outlined_terms: Please check additional requirements and policies associated with the specific course and accommodation options listed in the full brochure.; fees: Additional details available upon request; attendance: Students must maintain an attendance level of a minimum of 80%.; force_majeure: EC shall not be responsible for any failure to comply with any of its obligations if the failure is occasioned by any cause beyond EC's reasonable control.; insurance: Student insurance options are available for certain locations; payments: Payments must be made by bank transfer or card and must be received in full 3 working days prior to the course start date.; changes_to_enrollment: EC reserves the right to charge an administration fee of 50EUR/CAD each time the course is changed.; level_of_english: If a student does not have the minimum level of English required to follow a specific course, EC reserves the right to move the student to an appropriate course.; live_class_information: Courses run from Monday to Friday and are scheduled in chosen time zones.; public_holidays: Public holidays of: 01 January, 18 March, 24 April, 25 & 26 December.; photography_recording: Students agree that photographs, videos, artwork or other works, as well as recorded or written testimonials, may be used, stored or transferred internationally by EC, or by a third party agent, for promotional purposes.; online_behavior: Students should not record any part of the main lesson without their teacher's permission.; data_protection: Any information provided to EC may be held on computer and shall be used in accordance with its data protection registration.; liability: EC and its staff and representatives will not be liable for loss, damage or injury to persons or property however caused.; valid_prices: Prices are valid for start dates from 01 January 2025.; updates_to_terms: All Terms and Conditions are subject to change."
EC-Price-List-2025.pdf,EC English Language Centres,Bristol,GB,Not Available,General English 30,30,For more intensive learning.,,1-11 weeks,£330,GBP,"Type: Homestay Twin Room, Price/week: £220 (£245 in High Season), Description: Half board accommodation. | Type: Homestay Single Room (Self-Catering), Price/week: £205 (£230 in High Season), Description: Private room, self-catered. | Type: Homestay Single Room (Bed & Breakfast), Price/week: £220 (£245 in High Season), Description: Private room, breakfast included. | Type: Student Residence IQ Bristol, Price/week: £435 (£455 in High Season), Description: Self-catering single room. | Type: Student Residence Joint Living, Price/week: £320 (£355 in High Season), Description: Self-catering single room. | Type: Summer Residence, Price/week: £305 in High Season, Description: Single room, private bathroom.",,"cancellation: No refund for cancellations less than 7 days prior to arrival; refund_policy: Specific policies apply for accommodation and course fees as outlined.; cancellation_with_notice: 14 days' minimum response for refunds; cancellation_policy: Cancellation only with a proper notice period.; payment_terms: ; Registration and Placement terms: Subjected changes based on direct submittals. Search details for 2025.; terms: Cancellation requests and changes must be notified 14 days in advance.; other_outlined_terms: Please check additional requirements and policies associated with the specific course and accommodation options listed in the full brochure.; fees: Additional details available upon request; attendance: Students must maintain an attendance level of a minimum of 80%.; force_majeure: EC shall not be responsible for any failure to comply with any of its obligations if the failure is occasioned by any cause beyond EC's reasonable control.; insurance: Student insurance options are available for certain locations; payments: Payments must be made by bank transfer or card and must be received in full 3 working days prior to the course start date.; changes_to_enrollment: EC reserves the right to charge an administration fee of 50EUR/CAD each time the course is changed.; level_of_english: If a student does not have the minimum level of English required to follow a specific course, EC reserves the right to move the student to an appropriate course.; live_class_information: Courses run from Monday to Friday and are scheduled in chosen time zones.; public_holidays: Public holidays of: 01 January, 18 March, 24 April, 25 & 26 December.; photography_recording: Students agree that photographs, videos, artwork or other works, as well as recorded or written testimonials, may be used, stored or transferred internationally by EC, or by a third party agent, for promotional purposes.; online_behavior: Students should not record any part of the main lesson without their teacher's permission.; data_protection: Any information provided to EC may be held on computer and shall be used in accordance with its data protection registration.; liability: EC and its staff and representatives will not be liable for loss, damage or injury to persons or property however caused.; valid_prices: Prices are valid for start dates from 01 January 2025.; updates_to_terms: All Terms and Conditions are subject to change."
EC-Price-List-2025.pdf,EC English Language Centres,Bristol,GB,Not Available,General English 30,30,For more intensive learning.,,12-23 weeks,£285,GBP,"Type: Homestay Twin Room, Price/week: £220 (£245 in High Season), Description: Half board accommodation. | Type: Homestay Single Room (Self-Catering), Price/week: £205 (£230 in High Season), Description: Private room, self-catered. | Type: Homestay Single Room (Bed & Breakfast), Price/week: £220 (£245 in High Season), Description: Private room, breakfast included. | Type: Student Residence IQ Bristol, Price/week: £435 (£455 in High Season), Description: Self-catering single room. | Type: Student Residence Joint Living, Price/week: £320 (£355 in High Season), Description: Self-catering single room. | Type: Summer Residence, Price/week: £305 in High Season, Description: Single room, private bathroom.",,"cancellation: No refund for cancellations less than 7 days prior to arrival; refund_policy: Specific policies apply for accommodation and course fees as outlined.; cancellation_with_notice: 14 days' minimum response for refunds; cancellation_policy: Cancellation only with a proper notice period.; payment_terms: ; Registration and Placement terms: Subjected changes based on direct submittals. Search details for 2025.; terms: Cancellation requests and changes must be notified 14 days in advance.; other_outlined_terms: Please check additional requirements and policies associated with the specific course and accommodation options listed in the full brochure.; fees: Additional details available upon request; attendance: Students must maintain an attendance level of a minimum of 80%.; force_majeure: EC shall not be responsible for any failure to comply with any of its obligations if the failure is occasioned by any cause beyond EC's reasonable control.; insurance: Student insurance options are available for certain locations; payments: Payments must be made by bank transfer or card and must be received in full 3 working days prior to the course start date.; changes_to_enrollment: EC reserves the right to charge an administration fee of 50EUR/CAD each time the course is changed.; level_of_english: If a student does not have the minimum level of English required to follow a specific course, EC reserves the right to move the student to an appropriate course.; live_class_information: Courses run from Monday to Friday and are scheduled in chosen time zones.; public_holidays: Public holidays of: 01 January, 18 March, 24 April, 25 & 26 December.; photography_recording: Students agree that photographs, videos, artwork or other works, as well as recorded or written testimonials, may be used, stored or transferred internationally by EC, or by a third party agent, for promotional purposes.; online_behavior: Students should not record any part of the main lesson without their teacher's permission.; data_protection: Any information provided to EC may be held on computer and shall be used in accordance with its data protection registration.; liability: EC and its staff and representatives will not be liable for loss, damage or injury to persons or property however caused.; valid_prices: Prices are valid for start dates from 01 January 2025.; updates_to_terms: All Terms and Conditions are subject to change."
